summary,reviewText,overall,sentiment,enhanced_rating
Shop-Vac 906-87-19 Universal Tool Adapter,"I have found this Shop-Vac universal adapter to be extremely handy and have several that I use all the time. I've trimmed some of them down to use with specific tools, but others I left full length. They will fit, or can be made to fit, the dust ports on several of my tools, including my Dewalt DW423 RO sander and Makita 9220 belt sander as well as the coupling on my 1"" Porter Cable vac hose. I have one that is trimmed all the way down to the largest cuff and permanently attached to my Makita 2703 table saw dust port and another along with a 2"" rubber Fernco connector that is permanently attached to my Delta 28-150 band saw so I can quickly connect my 2-1/2"" Ridgid shop vac hose whenever I use them. These adapters are a little expensive for what they are, but have work well for my needs and really do seem to last. Some of mine are probably around ten years old now and have had heavy use, but are still fully functional, so I think they were well worth the expense.",5,0.07070105820105821,3.6654537037037036
Nice Idea,I have 3 of these to accommodate several tools that need dust collection. it has all the popular sizes ready to trim.,5,0.35,4.280714285714286
Works with Festool,"Cut the first node off and the inside of the next one fits
over the 27mm port on Festool sanders, routers, jigsaws.
The outside probably fits inside the port on the saws, or close
enough.

My Festool saw is in another state away so checking isn't
convenient - this widget does lack the groove in the rubber
that helps hold the Festool hose inside the saw port however,
so this is probably not optimal for use with the saws.

The material is flexible rubber, not rigid plastic.  As such
it stretches a bit and is carve-able with a knife to make it
fit.

I'm using this to adapt a Festool sander to a Kobalt brand
wall-mount vacuum. Compatible with the Kobalt hose and with
the Festool port. Works great and no threat of popping off
in use.",5,0.18020833333333336,4.030097282347283
Missing two important features...,"It boils down to this: this is an entirely featureless, overpriced piece of short plastic pipe. But it does exactly what it needs to do.

This coupling isn't really a sawed-off pipe section; it's a molded piece with good dimensional tolerances and finished edges. It is an external coupling, so it grips the hose ends around their exteriors, and uses a good friction fit to hold them together. Since it couples externally, it doesn't act to decrease the vacuum hose diameter at the point of connection.

Two weaknesses:

(1) most of my hose connections have locking levers that latch into grooves on the attachment pieces to prevent them from pulling out. This coupling doesn't have any such grooves, so it's friction fit only, unless I want to come up with something quick and dirty to latch one hose end to the other (such as a wire loop).

(2) it's completely indistinguishable from any cut ABS pipe laying around, and I fear can be easily lost. This coupling really ought to  be brightly colored, and/or have distinguishing marks of some sort on it, so it doesn't inadvertently end up in the scrap bin. Nothing a wrap of bright yellow vinyl electricians tape won't solve.",4,0.18251028806584363,3.5146256613756615
Five Stars,aok,5,0.0,4.0
Works for me,I use this coupling in setting up my dust collection system in my garage shop,5,0.0,4.1644234006734
Four Stars,Good product.,4,0.7,4.140000000000001
Shop vacuum attachments.,Definitely works well when combining two shot vacuum hoses.,5,-0.005555555555555556,3.855304887364098
Good addition to shop vac,A bit pricey for what it is but it works great and should last a long time.,4,0.3625,3.79125
Doesn't Provide Enough Grip To Maintain Connection,"The purpose of this coupling is to connect a second length of hose to standard hose that came with my Shop Vac. However, despite purchasing this Shop-Vac coupler and a Shop-Vac hose extension of the proper diameter, this coupling does not provide sufficient grip to keep the two hoses connected. I had to put a layer of duct tape on the cuff of each hose before inserting them into this coupler, then duct tape them together on the outside of the hose and coupler in order to prevent the hoses from slipping out and apart at the slightest nudge. If I'd known I was going to need to use duct tape to hold the hoses together with this coupler I would've simply doubled up on duct tape and done without it.",2,-0.014285714285714287,2.5412559523809524
Three Stars,"Piece of overpriced plastic that connects two 2.5"" hoses.
Suited my needs.",3,0.0,3.4138621794871797
Great coupler,Great coupler,5,0.8,4.72
I need to keep better inventory of my dust collector attachments,"I need to keep better inventory of my dust collector attachments, as soon as I received it I found two more in my shop.",3,0.5,3.1788333333333334
Shop-Vac 90686 2.5-Inch Hose Coupling,"It's just a black plastic coupling, but is durable and an exact fit for the cuffs on my 2-1/2"" shop vac hoses. I use it mainly to couple an extra 8' hose to my regular vac hose when I need the additional length. It's probably a little expensive for what it is, but you need it when you need it, so is pretty much a must have item for your shop.",4,0.04125,3.041722883597884
Just what i needed,I needed to connect two hoses. and this works perfectly. Well made like all other shop vac items just check your diameter first!,5,0.3958333333333333,3.8449999999999998
Good Coupler,"Attaches my 2.5"" shop vac hoses together and does not slip off or come loose. It is a hard plastic and is fairly durable.",5,0.2578525641025641,3.7920231481481483
Perfect fit on a Ridgid shop vac,This coupling was a perfect fit on my Ridgid shop vac hoses. I can couple several hoses securely which allowed me to place the vacuum further away while dog grooming.,5,0.3989583333333333,4.264291666666667
Tight Fit,"The instructions say to use the brush with the guards on.  I have a 4 1/2"" Porter-Cable and it is a very close fit.  The brush sparks on the guard but cuts fine.  I guess the 4"" wheel would have been better in my situation.  You'll probably have to take the guard off if you do much with this brush.  I also have a smaller cup brush and don't have any issues like this one.  I gave it Stars because it does what it is supposed to do.",4,0.24226190476190476,3.840327380952381
good enough,"it works and holds up fairly well, just wish they were easier on the wallet",3,0.4666666666666666,3.0236805555555555
Great attachment for grinding off rust,This is one of the grinding attachments my husband had me get for him to go with the new grinder.  The sole purpose was to grind rust off his lawn machines.  This one allowed him to get into areas that the others couldn't go.,5,0.31212121212121213,4.43402380952381
Five Stars,Great last for ever,5,0.4,4.8
Five Stars,Did a great job,5,0.8,4.16
"Works, but wear protective clothing.",It works well for removing rust and old paint.  You have to wear protective clothing because it does shoot the occasional wire.,4,0.05,3.2632692307692306
Five Stars,Good,5,0.7,4.562
I do not like the bits of wire that break off of cheap ...,I believe in name brand when it comes to wire wheels. I do not like the bits of wire that break off of cheap brand wheels and stick into my arm. Dewalt wire wheels do hold up and last longer than others.,5,0.26666666666666666,4.4636581196581195
Handy,I had a damaged spray in truck bed.  Some very rough edges had to be removed before it could be re-sprayed.  This brush on my Dewalt grinder did the job.  Also cleaned rust off metal gate.  Very handy.,5,0.4166666666666667,4.593333333333334
Five Stars,Good,5,0.7,4.562
It's a little too aggressive for aluminum but works great on steel,"Tough polish wheel, hours of use and i'm not sure it has shed anything yet. It's a little too aggressive for aluminum but works great on steel.",5,0.09768518518518521,3.97875
"Does as advertised, and Amazon prices Rock!","THis is for gross removal of rust, crud and corrupted material in a hurry, using a right angle grinder motor. It certainly works, just remember it
is not a Dremel and will walk all over you if you don't hold the motor tight! It certainly does work and did a good job on my vintage trailer frame.
Use good goggles 'cuz whatever you're blasting will fly all over the place cuz this means business!",4,0.36138392857142854,3.58
Indispensable!,This wire wheel is a beast ! It eats paint and rust for breakfast. Used it to strip a Bilco door in conjunction with paint stripper. Made the job much easier.,5,0.4125,3.7447692307692306
Four Stars,strong,4,0.4333333333333333,3.7668333333333335
Five Stars,VERY GOOD,5,0.9099999999999999,4.562
Five Stars,"Tight quarters wire brush, works well",5,-0.17857142857142858,4.625624999999999
One of the best wire wheels out there,"One of the best wire wheels out there.  Here's the scoop, you can pay more for this one or you can buy cheap import junk wheels and burn through 10 of them before the DeWalt wears out.  These are the finest of wheels",5,0.725,4.299209401709401
